nodenumber,sound-pressure,rms_spldb
6529,1170.3089406390955,155.3454105439314
6530,1242.9289315001522,155.86832602979143
6531,1557.4166295399577,157.82749623925343
6532,1522.0750147594772,157.62812122599334
6533,1172.238219396095,155.3597176250771
6534,1301.826705904574,156.27046361655016
6535,1297.4115177465217,156.24095506776987
6536,1174.483796774642,155.3763406789392
6537,1392.0733604243703,156.85264253916512
6538,1176.9504512924316,155.39456368202173
6539,1369.2374343785825,156.708975367872
6540,1394.9497423791693,156.8705713070047
6541,1236.9461644975936,155.82641605229531
6542,1179.5755429235464,155.41391527473505
6543,1182.2384446823328,155.43350164412414
6544,1304.3398503557814,156.28721534875348
6545,1482.7729350316488,157.4008930922782
6546,1184.815622120072,155.45241552358394
6547,1187.2400532312538,155.47017088119927
6548,1360.0481764231401,156.65048593624465
6549,1189.4925537754564,155.4866346406787
6550,1231.0959703299332,155.7852382819854
6551,1344.7315304678186,156.55211184821863
6552,1451.6922258615193,157.21689110851744
6553,1365.6909350055032,156.6864486210897
6554,1191.5558099062707,155.50168785824977
6555,1193.4633279557772,155.51558166273156
6556,1195.2464025211825,155.52854899113527
6557,1488.0866974283292,157.4319647743298
6558,1196.9434727183987,155.54087290159615
6559,1389.0669595614404,156.83386371230253
6560,1198.605562432269,155.55292586309096
6561,1293.8901507992125,156.21734822656092
6562,1225.761658302795,155.74752073756676
6563,1200.2234925592409,155.564642550136
6564,1201.761653328708,155.57576692910087
6565,1293.4364944203878,156.2143022955126
6566,1386.2894817223687,156.81647864876444
6567,1203.2008179207498,155.58616245623202
6568,1204.547806898788,155.5958809116446
6569,1205.805194517697,155.60494309554412
6570,1206.9700658311754,155.6133300718397
6571,1208.04527056219,155.62106427551802
6572,1385.775108915666,156.81325521342444
6573,1209.0395172118156,155.62821000511957
6574,1219.870130613551,155.70567203529572
6575,1209.9600084661174,155.63482041223102
6576,1557.766994211572,157.82945004310648
6577,1210.8167776748408,155.64096868921848
6578,1211.6270746675305,155.64677947447836
6579,1212.4131343110869,155.65241273710075
6580,1213.1922067524943,155.6579923236594
6581,1213.9747664575675,155.66359327946017
6582,1214.7667442726884,155.66925796803355
6583,1215.5677968671207,155.67498380911732
6584,1216.3752100734853,155.680751298109
6585,1217.1824539900738,155.68651375192812
6586,1217.9829306157244,155.6922241253776
6587,1218.7779387169196,155.69789177455917
6588,1213.6963021018003,155.66160066134623
6589,1274.9559387388479,156.0893036112456
6590,1381.5931062439122,156.78700323790122
6591,1221.2427892240248,155.71544033594338
6592,1220.3931587919822,155.70939537541622
6593,1219.576237733213,155.70357916605332
6594,1223.8525394098945,155.7339819530655
6595,1223.0097918203705,155.72799876982597
6596,1222.1216944136802,155.7216891570751
6597,1512.2715156545432,157.5719955285997
6598,1225.3756807834818,155.7447852252723
6599,1225.3186105143845,155.74438068190608
6600,1225.0662025978172,155.74259125903413
6601,1224.5615021903386,155.7390121256882
6602,1291.9365168922998,156.20422356360552
6603,1353.3115606663612,156.6073559226121
6604,1479.9688573809283,157.38445162151254
6605,1476.293739902164,157.36285565009828
6606,1207.925165404362,155.6202006721136
6607,1487.884909699444,157.43078686931088
6608,1542.0749806140063,157.7415099070013
6609,1377.1784036162428,156.75920415964967
6610,1263.5972769089321,156.01157371304296
6611,1201.9094086245739,155.57683478419574
6612,1537.607702585484,157.71631100494227
6613,1511.590872487268,157.56808530334814
6614,1370.858570607835,156.7192531187193
6615,1418.841470332966,157.0180775602708
6616,1195.0718046889392,155.5272800910365
6617,1326.8278606939934,156.4356917316498
6618,1291.3091588704108,156.20000471388482
6619,1187.2985256262466,155.4705986567464
6620,1257.7834066077678,155.97151730614326
6621,1361.2318471316744,156.65804211106058
6622,1179.49086300036,155.4132917056267
6623,1490.8551459045154,157.44810906053624
6624,1365.8724415729143,156.68760293881775
6625,1172.4695293654013,155.3614313848181
6626,1473.0442989542398,157.34371623880847
6627,1253.183061541658,155.93969041020028
6628,1294.3308428804262,156.22030609053633
6629,1166.7525750962307,155.3189754481895
6630,1491.9812956790868,157.45466765891345
6631,1367.2626114301097,156.6964388453975
6632,1375.2647216919208,156.7471261388379
6633,1308.8055358673112,156.31690255213363
6634,1162.616626017896,155.28813067272142
6635,1247.0505129871522,155.89708099377765
6636,1397.934891277498,156.8891389796149
6637,1159.8012548516672,155.2670715727029
6638,1297.0733658106578,156.23869091858862
6639,1542.5369196366842,157.7441114345388
6640,1158.3739249254177,155.25637554602523
6641,1487.937912527273,157.4310962806842
6642,1297.997687037528,156.2448784582303
6643,1158.2150911031715,155.25518447325106
6644,1440.211502672405,157.1479255911052
6645,1240.902475191541,155.85415310347213
6646,1346.5040853791882,156.56355359525352
6647,1158.9650630138076,155.26080697391276
6648,1377.8613287452145,156.76351031346164
6649,1512.8419532905868,157.57527127905448
6650,1301.7209094774582,156.26975770582658
6651,1160.3197685880941,155.27095391601162
6652,1479.2453331549239,157.3802042427842
6653,1387.1054672543307,156.82158975671103
6654,1162.001830280278,155.28353632904586
6655,1234.7639843401214,155.81107915613728
6656,1363.7594942726146,156.67415582861503
6657,1381.467137185316,156.78621125130292
6658,1164.0121678997198,155.29855049066245
6659,1293.3194081658694,156.2135159837585
6660,1166.2949914108942,155.3155682982462
6661,1168.7934429464542,155.33415541663192
6662,1228.6690647321132,155.7680985627648
6663,1485.9579801472535,157.4195306594888
6664,1481.3829983619014,157.3927472067894
6665,1533.1306593788997,157.69098346077067
6666,1470.9908701511504,157.33159963161387
6667,1171.4286400892577,155.3537168432137
6668,1292.6385358323048,156.20894206398742
6669,1356.4553451215804,156.62751011153296
6670,1358.8950005413758,156.64311810367812
6671,1174.1007578813146,155.3735074544956
6672,1176.704941395384,155.3927516309584
6673,1506.7384114942677,157.54015728555788
6674,1179.1583081472695,155.41084239285306
6675,1223.0700707977135,155.72842686422536
6676,1181.3905477129335,155.4272699217682
6677,1365.416073869144,156.68470030914403
6678,1183.396373226993,155.4420047658019
6679,1185.2170705400397,155.45535804561356
6680,1291.4166779554248,156.20072790245842
6681,1367.899679586362,156.70048504317916
6682,1186.8666471674335,155.46743859971696
6683,1483.021370158301,157.40234827080735
6684,1216.7008444524115,155.68307627622823
6685,1275.0286051531004,156.08979865146557
6686,1188.3862253269413,155.47855227114405
6687,1189.8287040614896,155.48908892405558
6688,1191.2051077780754,155.49913102597947
6689,1491.6837276918948,157.4529351301712
6690,1192.5083527093896,155.50862867992177
6691,1193.74127590436,155.5176043006014
6692,1409.967848707435,156.96358427900321
6693,1194.930176812243,155.5262506658581
6694,1196.0934302642258,155.534702185845
6695,1197.2270729910451,155.54293066701763
6696,1209.6354168962364,155.6324899676114
6697,1365.397863285288,156.6845844644726
6698,1198.3210577919674,155.55086390933909
6699,1503.1194670313964,157.51927007517978
6700,1199.3785698903362,155.55852578146593
6701,1329.7793291008193,156.45499164132252
6702,1200.4045503373513,155.56595274717915
6703,1201.40485660384,155.5731877511826
6704,1202.39736484774,155.58036040248004
6705,1203.3966845484035,155.5875762995636
6706,1264.240871221833,156.01599661432599
6707,1204.4065511319602,155.59486226884738
6708,1205.4272205924578,155.60221997370235
6709,1206.4543741305918,155.6096181335726
6710,1202.8452765749837,155.58359542900786
6711,1524.39730271335,157.64136351982052
6712,1207.4770631990457,155.61697788271604
6713,1208.4805396765528,155.62419331267964
6714,1209.4467577561154,155.63113517901365
6715,1290.6914611578895,156.19584882467134
6716,1210.3655697409033,155.63773131028455
