nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      co_ppm_dry,      no_ppm_dry,          o2_dry,         co2_dry,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      5674,-1.740758335E-01, 5.150134799E-01,-1.740758334E-01, 6.389451625E+01, 1.488855654E+03, 1.025901334E+01, 9.090944893E+00, 1.190124093E+00, 3.222743216E-01,-7.912974828E-01,-8.199017025E-01
      5675,-1.724811629E-01, 5.158700951E-01,-1.724811630E-01, 7.274750877E+01, 1.499099100E+03, 1.016621848E+01, 9.145416018E+00, 1.868329221E+00, 4.911948214E-01,-1.232207605E+00,-1.299478169E+00
      5676,-1.678408132E-01, 5.186388269E-01,-1.678408131E-01, 1.058526468E+02, 1.535386970E+03, 9.826667914E+00, 9.339585901E+00, 1.619038602E+00, 2.001123171E-01,-9.025088526E-01,-1.287424629E+00
      5677,-1.628451220E-01, 5.221988234E-01,-1.628451219E-01, 1.198655578E+02, 1.548771896E+03, 9.691235904E+00, 9.412726356E+00, 1.708873996E+00,-3.225426494E-01,-5.870927155E-01,-1.515452623E+00
      5678,-1.767655900E-01, 5.136536418E-01,-1.767655894E-01, 4.941657863E+01, 1.471672001E+03, 1.041449846E+01, 8.999512619E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5679,-1.516042898E-01, 5.301818516E-01,-1.516042898E-01, 1.562904202E+02, 1.582190748E+03, 9.358880122E+00, 9.593106449E+00, 2.815557942E+00,-2.186518860E+00, 1.443002024E-01,-1.721935973E+00
      5680,-1.454231404E-01, 5.301809121E-01,-1.454231403E-01, 1.742977630E+02, 1.596036458E+03, 9.240260990E+00, 9.673556436E+00, 3.660343013E+00,-3.245590621E+00, 7.438319258E-02,-1.649549426E+00
      5681,-1.406014423E-01, 5.301782976E-01,-1.406014423E-01, 1.918997633E+02, 1.608098214E+03, 9.139112516E+00, 9.753020791E+00, 4.327385812E+00,-3.985794952E+00,-1.336658226E-01,-1.627800749E+00
      5682,-1.387992459E-01, 5.337425604E-01,-1.387992459E-01, 2.044824361E+02, 1.619290695E+03, 9.021323621E+00, 9.813488676E+00, 4.694572292E+00,-4.337867099E+00,-5.188973449E-02,-1.746370514E+00
      5683,-1.574577381E-01, 5.230077005E-01,-1.574577380E-01, 1.325261306E+02, 1.558753154E+03, 9.597300704E+00, 9.464888645E+00, 2.035347570E+00,-1.090719210E+00,-3.456653498E-01,-1.618920099E+00
      5684,-1.517051005E-01, 5.230099386E-01,-1.517051002E-01, 1.462475767E+02, 1.568949771E+03, 9.506454661E+00, 9.521881586E+00, 2.635681186E+00,-2.042404925E+00,-2.140464890E-01,-1.596482960E+00
      5685,-1.455867196E-01, 5.230070951E-01,-1.455867203E-01, 1.640579864E+02, 1.581919892E+03, 9.396208355E+00, 9.602116991E+00, 3.476264706E+00,-3.090313141E+00,-2.531162209E-01,-1.533513288E+00
      5686,-1.451387961E-01, 5.230065917E-01,-1.451387962E-01, 1.655700093E+02, 1.582983087E+03, 9.387765299E+00, 9.609077738E+00, 3.538108011E+00,-3.158676017E+00,-2.706105591E-01,-1.529471145E+00
      5687,-1.724794337E-01, 5.150225431E-01,-1.724794336E-01, 7.211141993E+01, 1.498113854E+03, 1.017906326E+01, 9.137540170E+00, 1.882631341E+00, 4.920103048E-01,-1.260016875E+00,-1.293054894E+00
      5688,-1.678449143E-01, 5.150425657E-01,-1.678449139E-01, 1.023597476E+02, 1.530388562E+03, 9.885361781E+00, 9.306118808E+00, 1.682257622E+00, 2.180369791E-01,-1.040326306E+00,-1.264311866E+00
      5689,-1.628759102E-01, 5.150576172E-01,-1.628759104E-01, 1.124931574E+02, 1.537754278E+03, 9.815694725E+00, 9.343710705E+00, 1.791490927E+00,-2.645920523E-01,-9.001778277E-01,-1.464299264E+00
      5690,-1.575552592E-01, 5.150666140E-01,-1.575552593E-01, 1.235708044E+02, 1.545152078E+03, 9.745807637E+00, 9.384742311E+00, 2.047136267E+00,-9.958722993E-01,-7.218629314E-01,-1.567132525E+00
      5691,-1.523917439E-01, 5.150684232E-01,-1.523917439E-01, 1.351974074E+02, 1.553181210E+03, 9.673342621E+00, 9.433168432E+00, 2.519894856E+00,-1.829053318E+00,-6.057908903E-01,-1.554518307E+00
      5692,-1.518538529E-01, 5.155503496E-01,-1.518538529E-01, 1.370729532E+02, 1.554914209E+03, 9.656275867E+00, 9.443477300E+00, 2.576046818E+00,-1.922624615E+00,-5.692054048E-01,-1.556506906E+00
      5693,-1.455998804E-01, 5.223897046E-01,-1.455998803E-01, 1.632127399E+02, 1.580611882E+03, 9.409983445E+00, 9.595138977E+00, 3.468952266E+00,-3.079273088E+00,-2.797487175E-01,-1.530394048E+00
      5694,-1.767382030E-01, 5.061856776E-01,-1.767382025E-01, 4.621026333E+01, 1.463875985E+03, 1.052008511E+01, 8.929565338E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5695,-1.724860578E-01, 5.062177892E-01,-1.724860586E-01, 6.664132758E+01, 1.487296745E+03, 1.031094982E+01, 9.054238956E+00, 2.034123660E+00, 4.788677183E-01,-1.521428010E+00,-1.244068815E+00
      5696,-1.679167019E-01, 5.062438653E-01,-1.679167015E-01, 9.493945701E+01, 1.517571829E+03, 1.002682856E+01, 9.222266415E+00, 1.880407832E+00, 2.382569794E-01,-1.355059003E+00,-1.251785404E+00
      5697,-1.657706151E-01, 5.062518975E-01,-1.657706150E-01, 9.903589674E+01, 1.520277683E+03, 9.999711812E+00, 9.237287255E+00, 1.919132880E+00, 4.236080314E-02,-1.312962579E+00,-1.342919996E+00
      5698,-1.629715851E-01, 5.076987577E-01,-1.629715851E-01, 1.059015262E+02, 1.526049880E+03, 9.940815313E+00, 9.271112826E+00, 1.945730318E+00,-2.231893476E-01,-1.199639760E+00,-1.460491785E+00
      5699,-1.576194018E-01, 5.109745053E-01,-1.576194017E-01, 1.195517771E+02, 1.537853179E+03, 9.821534048E+00, 9.341589910E+00, 2.108878264E+00,-9.581258633E-01,-9.029060633E-01,-1.568858437E+00
      5700,-1.725011317E-01, 5.033035486E-01,-1.725011321E-01, 6.527418381E+01, 1.483552718E+03, 1.035383031E+01, 9.026323635E+00, 2.090379507E+00, 4.753115094E-01,-1.604126759E+00,-1.238910465E+00
      5701,-1.767478464E-01, 5.017536756E-01,-1.767478458E-01, 4.489866690E+01, 1.459136986E+03, 1.058083956E+01, 8.888244468E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5702,-1.679249203E-01, 5.052316622E-01,-1.679249200E-01, 9.424976600E+01, 1.516003179E+03, 1.004325157E+01, 9.212174042E+00, 1.905907766E+00, 2.396159008E-01,-1.388652586E+00,-1.254284018E+00
      5703,-1.388592056E-01, 5.301772059E-01,-1.388592057E-01, 1.985871746E+02, 1.612221933E+03, 9.108091645E+00, 9.778860174E+00, 4.577860505E+00,-4.259270366E+00,-1.973682857E-01,-1.625226705E+00
      5704,-1.318557784E-01, 5.301710292E-01,-1.318557784E-01, 2.301591350E+02, 1.629311830E+03, 8.983323598E+00, 9.900929558E+00, 5.475246253E+00,-5.150855177E+00,-6.008356217E-01,-1.705406248E+00
      5705,-1.296633034E-01, 5.301690008E-01,-1.296633032E-01, 2.417027528E+02, 1.634770417E+03, 8.942865312E+00, 9.946371774E+00, 5.709781364E+00,-5.355361895E+00,-7.547850619E-01,-1.755222398E+00
      5706,-1.389833355E-01, 5.229989284E-01,-1.389833353E-01, 1.871773152E+02, 1.596626226E+03, 9.290246413E+00, 9.693812352E+00, 4.412744100E+00,-4.112429926E+00,-4.812835840E-01,-1.488003251E+00
      5707,-1.320406674E-01, 5.229864380E-01,-1.320406674E-01, 2.174477014E+02, 1.614176938E+03, 9.170334300E+00, 9.816889895E+00, 5.332988330E+00,-5.020528396E+00,-8.446032517E-01,-1.550856727E+00
      5708,-1.320067177E-01, 5.230744048E-01,-1.320067177E-01, 2.177566256E+02, 1.614444350E+03, 9.167452378E+00, 9.818553567E+00, 5.339270071E+00,-5.026574606E+00,-8.429761763E-01,-1.553331544E+00
      5709,-1.518591758E-01, 5.150685711E-01,-1.518591758E-01, 1.364230642E+02, 1.553965807E+03, 9.666766196E+00, 9.437618915E+00, 2.571821537E+00,-1.914900725E+00,-5.930363321E-01,-1.552886602E+00
      5710,-1.456958425E-01, 5.150628292E-01,-1.456958426E-01, 1.524742353E+02, 1.564381776E+03, 9.587689819E+00, 9.499194619E+00, 3.371563720E+00,-2.944696341E+00,-6.099100438E-01,-1.477474012E+00
      5711,-1.391366598E-01, 5.150497913E-01,-1.391366606E-01, 1.746986309E+02, 1.578245511E+03, 9.493997264E+00, 9.586746155E+00, 4.293975992E+00,-3.959791511E+00,-7.943815132E-01,-1.423822904E+00
      5712,-1.357662557E-01, 5.150411670E-01,-1.357662556E-01, 1.884186618E+02, 1.586663461E+03, 9.442079462E+00, 9.642942960E+00, 4.738110906E+00,-4.399413473E+00,-9.589463270E-01,-1.434343316E+00
      5713,-1.629791187E-01, 5.062625491E-01,-1.629791188E-01, 1.044539922E+02, 1.523664852E+03, 9.966752960E+00, 9.255340756E+00, 1.977278522E+00,-2.152238947E-01,-1.258805327E+00,-1.457301161E+00
      5714,-1.576562118E-01, 5.062725881E-01,-1.576562115E-01, 1.144523881E+02, 1.529089560E+03, 9.914603130E+00, 9.285884383E+00, 2.178256916E+00,-9.154503499E-01,-1.114038681E+00,-1.562291684E+00
      5715,-1.519520721E-01, 5.062732035E-01,-1.519520721E-01, 1.258787558E+02, 1.535314060E+03, 9.860708838E+00, 9.323237349E+00, 2.614395635E+00,-1.797886349E+00,-9.953959044E-01,-1.544862597E+00
      5716,-1.458472684E-01, 5.062641361E-01,-1.458472688E-01, 1.404791706E+02, 1.544019366E+03, 9.797094566E+00, 9.377473437E+00, 3.333293645E+00,-2.792743824E+00,-9.929343792E-01,-1.472589311E+00
      5717,-1.424316014E-01, 5.062550688E-01,-1.424316015E-01, 1.508901161E+02, 1.550516363E+03, 9.756668902E+00, 9.418328285E+00, 3.791139001E+00,-3.313325927E+00,-1.077178823E+00,-1.436192257E+00
      5718,-1.392379672E-01, 5.098438897E-01,-1.392379673E-01, 1.666255308E+02, 1.565307256E+03, 9.628265592E+00, 9.509552496E+00, 4.253708527E+00,-3.864784267E+00,-1.000910514E+00,-1.416906816E+00
      5719,-1.725063553E-01, 4.964707840E-01,-1.725063559E-01, 6.163156022E+01, 1.474354132E+03, 1.045902544E+01, 8.955908722E+00, 2.238972303E+00, 4.722358290E-01,-1.805420827E+00,-1.216949417E+00
      5720,-1.767397688E-01, 4.964325000E-01,-1.767397686E-01, 4.309598682E+01, 1.453102092E+03, 1.065745146E+01, 8.834935962E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5721,-1.679513426E-01, 4.965008558E-01,-1.679513427E-01, 8.736364451E+01, 1.501946627E+03, 1.019158857E+01, 9.117758587E+00, 2.139187966E+00, 2.503798890E-01,-1.685780637E+00,-1.260501453E+00
      5722,-1.630527132E-01, 4.965213560E-01,-1.630527136E-01, 9.571537244E+01, 1.506512497E+03, 1.014299469E+01, 9.144610927E+00, 2.237147663E+00,-1.736411145E-01,-1.627372038E+00,-1.476550342E+00
      5723,-1.577874911E-01, 4.965311876E-01,-1.577874914E-01, 1.046141567E+02, 1.510135209E+03, 1.010421669E+01, 9.167864659E+00, 2.389477946E+00,-8.299456199E-01,-1.510502019E+00,-1.595922216E+00
      5724,-1.576822378E-01, 4.965311621E-01,-1.576822378E-01, 1.047907532E+02, 1.510203691E+03, 1.010356428E+01, 9.168332768E+00, 2.395592727E+00,-8.453781125E-01,-1.508647282E+00,-1.595720207E+00
      5725,-1.520627856E-01, 4.991761587E-01,-1.520627856E-01, 1.177870469E+02, 1.519646974E+03, 1.001364222E+01, 9.228439839E+00, 2.705980775E+00,-1.700078360E+00,-1.294678023E+00,-1.575727894E+00
      5726,-1.458988717E-01, 5.031884861E-01,-1.458988718E-01, 1.363600964E+02, 1.536264833E+03, 9.871318311E+00, 9.331377044E+00, 3.344457037E+00,-2.738344795E+00,-1.121437368E+00,-1.485187446E+00
      5727,-1.725243152E-01, 4.919210267E-01,-1.725243152E-01, 5.970832102E+01, 1.467969899E+03, 1.052811653E+01, 8.908545586E+00, 2.343359556E+00, 4.759127764E-01,-1.935026327E+00,-1.217306650E+00
      5728,-1.767456330E-01, 4.909813452E-01,-1.767456333E-01, 4.170222455E+01, 1.446658123E+03, 1.073441139E+01, 8.780111131E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5729,-1.679743178E-01, 4.930780959E-01,-1.679743179E-01, 8.515178104E+01, 1.496123334E+03, 1.025011204E+01, 9.079518596E+00, 2.231160506E+00, 2.580588366E-01,-1.792089036E+00,-1.274473306E+00
      5730,-1.630710133E-01, 4.945473451E-01,-1.630710135E-01, 9.423286518E+01, 1.502824801E+03, 1.017913107E+01, 9.121197365E+00, 2.292534687E+00,-1.632397748E-01,-1.693792194E+00,-1.487768199E+00
      5731,-1.577879898E-01, 4.964877677E-01,-1.577879900E-01, 1.045752539E+02, 1.510043552E+03, 1.010508806E+01, 9.167300849E+00, 2.390618616E+00,-8.294996447E-01,-1.512071069E+00,-1.596249766E+00
      5732,-1.244408113E-01, 5.301635586E-01,-1.244408105E-01, 2.711935208E+02, 1.646611124E+03, 8.874781095E+00, 1.003615424E+01, 6.311957116E+00,-5.902579588E+00,-1.045513475E+00,-1.904234931E+00
      5733,-1.206472632E-01, 5.301609427E-01,-1.206472628E-01, 2.955604893E+02, 1.655786244E+03, 8.815964732E+00, 1.011895841E+01, 6.682230330E+00,-6.202366587E+00,-1.281883602E+00,-2.040623637E+00
      5734,-1.320080534E-01, 5.229863610E-01,-1.320080534E-01, 2.175884994E+02, 1.614249320E+03, 9.169948368E+00, 9.817342946E+00, 5.337417818E+00,-5.024914554E+00,-8.460269046E-01,-1.551245617E+00
      5735,-1.245339779E-01, 5.229720570E-01,-1.245339771E-01, 2.552543684E+02, 1.631245402E+03, 9.087742367E+00, 9.935288678E+00, 6.198165445E+00,-5.809347663E+00,-1.231579687E+00,-1.718362878E+00
      5736,-1.213526229E-01, 5.229682475E-01,-1.213526227E-01, 2.751210032E+02, 1.639194339E+03, 9.048102553E+00, 9.997185493E+00, 6.518978368E+00,-6.079606235E+00,-1.397093203E+00,-1.828172612E+00
      5737,-1.321150014E-01, 5.150310528E-01,-1.321150014E-01, 2.025479677E+02, 1.594435388E+03, 9.405063117E+00, 9.689526366E+00, 5.223259074E+00,-4.882377737E+00,-1.110936075E+00,-1.451094953E+00
      5738,-1.246304445E-01, 5.150111828E-01,-1.246304441E-01, 2.368023820E+02, 1.611648852E+03, 9.336060312E+00, 9.798145712E+00, 6.100812449E+00,-5.694168568E+00,-1.459120896E+00,-1.591269354E+00
      5739,-1.224400825E-01, 5.150079165E-01,-1.224400828E-01, 2.489257491E+02, 1.617058968E+03, 9.316812766E+00, 9.833588637E+00, 6.324793516E+00,-5.889168466E+00,-1.557390279E+00,-1.657182297E+00
      5740,-1.392834670E-01, 5.062462021E-01,-1.392834669E-01, 1.602765933E+02, 1.555723585E+03, 9.729674866E+00, 9.448204170E+00, 4.215273581E+00,-3.792258982E+00,-1.144877878E+00,-1.403238410E+00
      5741,-1.322337047E-01, 5.062223955E-01,-1.322337045E-01, 1.853877903E+02, 1.569834020E+03, 9.671376193E+00, 9.528968377E+00, 5.125719594E+00,-4.714889679E+00,-1.412126788E+00,-1.397162614E+00
      5742,-1.247285947E-01, 5.061987940E-01,-1.247285949E-01, 2.160381413E+02, 1.586455930E+03, 9.620094339E+00, 9.622166803E+00, 6.001304908E+00,-5.540775953E+00,-1.725320090E+00,-1.499094420E+00
      5743,-1.243358987E-01, 5.061981861E-01,-1.243358985E-01, 2.179218021E+02, 1.587357943E+03, 9.618228606E+00, 9.626969936E+00, 6.040673764E+00,-5.576258367E+00,-1.740400523E+00,-1.507964922E+00
      5744,-1.520872133E-01, 4.965295342E-01,-1.520872134E-01, 1.142568227E+02, 1.513460798E+03, 1.007483961E+01, 9.188911479E+00, 2.735415169E+00,-1.663281797E+00,-1.406760499E+00,-1.582670021E+00
      5745,-1.459669608E-01, 4.965169904E-01,-1.459669609E-01, 1.259025189E+02, 1.518373429E+03, 1.004547108E+01, 9.218888345E+00, 3.350219661E+00,-2.612904309E+00,-1.398491178E+00,-1.499715779E+00
      5746,-1.394014347E-01, 4.964954591E-01,-1.394014341E-01, 1.419753403E+02, 1.526498510E+03, 1.001148586E+01, 9.265335669E+00, 4.150140343E+00,-3.577270013E+00,-1.522935471E+00,-1.405096596E+00
      5747,-1.323636585E-01, 4.964688767E-01,-1.323636591E-01, 1.635583404E+02, 1.538375277E+03, 9.974777251E+00, 9.329042382E+00, 5.012263890E+00,-4.480730695E+00,-1.758343751E+00,-1.362376404E+00
      5748,-1.284587615E-01, 4.964563088E-01,-1.284587614E-01, 1.776967578E+02, 1.545794169E+03, 9.960931263E+00, 9.365175357E+00, 5.443186768E+00,-4.899854027E+00,-1.905163469E+00,-1.375110339E+00
      5749,-1.247415683E-01, 5.048144571E-01,-1.247415683E-01, 2.125155007E+02, 1.581588495E+03, 9.667527745E+00, 9.589901196E+00, 5.981563845E+00,-5.508032942E+00,-1.768136211E+00,-1.484554237E+00
      5750,-1.725304754E-01, 4.867190007E-01,-1.725304751E-01, 5.719821918E+01, 1.460380008E+03, 1.060946062E+01, 8.851380848E+00, 2.472828256E+00, 4.749556904E-01,-2.090527331E+00,-1.209314555E+00
      5751,-1.767429692E-01, 4.866793224E-01,-1.767429692E-01, 4.035422593E+01, 1.441343903E+03, 1.079679760E+01, 8.734705924E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5752,-1.679927600E-01, 4.867492429E-01,-1.679927597E-01, 8.057943551E+01, 1.484919442E+03, 1.036258506E+01, 9.003786481E+00, 2.410111029E+00, 2.657875400E-01,-1.996574837E+00,-1.288942973E+00
      5753,-1.631060924E-01, 4.867688049E-01,-1.631060928E-01, 8.740051999E+01, 1.487606008E+03, 1.032862711E+01, 9.021210547E+00, 2.512787461E+00,-1.303826055E-01,-1.961225717E+00,-1.516578312E+00
      5754,-1.578452092E-01, 4.867769039E-01,-1.578452091E-01, 9.403382803E+01, 1.488411018E+03, 1.031212237E+01, 9.028898252E+00, 2.633816370E+00,-7.402237223E-01,-1.863941584E+00,-1.648069835E+00
      5755,-1.521831444E-01, 4.867734239E-01,-1.521831440E-01, 1.011547608E+02, 1.488597909E+03, 1.030578784E+01, 9.033954204E+00, 2.892228501E+00,-1.508664971E+00,-1.769254999E+00,-1.652653517E+00
      5756,-1.460910383E-01, 4.867592944E-01,-1.460910377E-01, 1.100949436E+02, 1.489800733E+03, 1.030305104E+01, 9.044327948E+00, 3.387960020E+00,-2.386087296E+00,-1.762779930E+00,-1.575293682E+00
      5757,-1.411804508E-01, 4.867425920E-01,-1.411804508E-01, 1.194437760E+02, 1.492595855E+03, 1.030079828E+01, 9.060509070E+00, 3.900972577E+00,-3.059248929E+00,-1.852976329E+00,-1.484712574E+00
      5758,-1.395254285E-01, 4.874078841E-01,-1.395254285E-01, 1.240109185E+02, 1.495727095E+03, 1.028104536E+01, 9.079108236E+00, 4.080171940E+00,-3.305098691E+00,-1.857797714E+00,-1.451791136E+00
      5759,-1.324183565E-01, 4.917868062E-01,-1.324183565E-01, 1.523589577E+02, 1.519613110E+03, 1.013490369E+01, 9.214909235E+00, 4.934028468E+00,-4.318807249E+00,-1.922655479E+00,-1.350552044E+00
      5760,-1.767518676E-01, 4.809386229E-01,-1.767518678E-01, 3.881919750E+01, 1.433851992E+03, 1.087987503E+01, 8.673492427E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5761,-1.725518648E-01, 4.813000597E-01,-1.725518649E-01, 5.505110184E+01, 1.452059535E+03, 1.069498678E+01, 8.790463442E+00, 2.602383696E+00, 4.850486861E-01,-2.240116252E+00,-1.213739279E+00
      5762,-1.680238059E-01, 4.817286260E-01,-1.680238059E-01, 7.756774088E+01, 1.475468782E+03, 1.045395380E+01, 8.941089702E+00, 2.540974133E+00, 2.807221971E-01,-2.139020182E+00,-1.312071639E+00
      5763,-1.631429938E-01, 4.822545575E-01,-1.631429935E-01, 8.419755146E+01, 1.478202504E+03, 1.041743390E+01, 8.960452999E+00, 2.630655707E+00,-1.042812922E-01,-2.092757389E+00,-1.544899526E+00
      5764,-1.578829305E-01, 4.829292346E-01,-1.578829301E-01, 9.075612895E+01, 1.479275330E+03, 1.039599668E+01, 8.971300350E+00, 2.725678960E+00,-6.958966867E-01,-1.978562825E+00,-1.681141998E+00
      5765,-1.522151183E-01, 4.838462414E-01,-1.522151185E-01, 9.807509949E+01, 1.480467865E+03, 1.037792664E+01, 8.983899811E+00, 2.941479138E+00,-1.449954517E+00,-1.857236654E+00,-1.686944440E+00
      5766,-1.461087935E-01, 4.851937630E-01,-1.461087937E-01, 1.079886287E+02, 1.484576799E+03, 1.034752452E+01, 9.012862112E+00, 3.394279706E+00,-2.337931066E+00,-1.810155228E+00,-1.596414876E+00
      5767,-1.247904752E-01, 4.964441408E-01,-1.247904754E-01, 1.895118376E+02, 1.550684583E+03, 9.968830967E+00, 9.381163018E+00, 5.827021776E+00,-5.280809439E+00,-2.014870037E+00,-1.381312828E+00
      5768,-1.395303037E-01, 4.867368974E-01,-1.395303036E-01, 1.224800813E+02, 1.493292954E+03, 1.030256209E+01, 9.063829766E+00, 4.072145842E+00,-3.283666494E+00,-1.880987369E+00,-1.453675179E+00
      5769,-1.324497516E-01, 4.867107083E-01,-1.324497515E-01, 1.389538464E+02, 1.498114959E+03, 1.031995796E+01, 9.080453024E+00, 4.823196947E+00,-4.126465237E+00,-2.085783830E+00,-1.327365895E+00
      5770,-1.248343441E-01, 4.866880253E-01,-1.248343440E-01, 1.609350996E+02, 1.502891921E+03, 1.036740261E+01, 9.082094972E+00, 5.530199593E+00,-4.866814868E+00,-2.297315644E+00,-1.224352473E+00
      5771,-1.725518579E-01, 4.779018443E-01,-1.725518585E-01, 5.356938108E+01, 1.446659239E+03, 1.074993729E+01, 8.750461477E+00, 2.691564038E+00, 4.873407478E-01,-2.339850311E+00,-1.212560363E+00
      5772,-1.767477458E-01, 4.778663315E-01,-1.767477463E-01, 3.789370757E+01, 1.429708183E+03, 1.092517797E+01, 8.639478864E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5773,-1.680285024E-01, 4.779282635E-01,-1.680285024E-01, 7.506281716E+01, 1.468023644E+03, 1.052551536E+01, 8.890685097E+00, 2.646339083E+00, 2.887476101E-01,-2.252707707E+00,-1.322846030E+00
      5774,-1.631530234E-01, 4.779446576E-01,-1.631530232E-01, 8.074063606E+01, 1.468770970E+03, 1.050615925E+01, 8.898033088E+00, 2.745976304E+00,-8.232371110E-02,-2.223565564E+00,-1.562445410E+00
      5775,-1.578989494E-01, 4.779505403E-01,-1.578989492E-01, 8.584683612E+01, 1.466717594E+03, 1.051114982E+01, 8.889880051E+00, 2.840399141E+00,-6.423965543E-01,-2.130698240E+00,-1.710266033E+00
      5776,-1.522377837E-01, 4.779461200E-01,-1.522377834E-01, 9.076563827E+01, 1.462867928E+03, 1.053448380E+01, 8.872056440E+00, 3.027071643E+00,-1.336888573E+00,-2.034042346E+00,-1.736442307E+00
      5777,-1.461387243E-01, 4.779326035E-01,-1.461387241E-01, 9.654896579E+01, 1.458445192E+03, 1.057167145E+01, 8.850042992E+00, 3.399303424E+00,-2.119057763E+00,-2.018568521E+00,-1.667554890E+00
      5778,-1.395682960E-01, 4.779125559E-01,-1.395682959E-01, 1.049898830E+02, 1.454475846E+03, 1.062153005E+01, 8.826418016E+00, 3.931142321E+00,-2.910333738E+00,-2.121662818E+00,-1.517725958E+00
      5779,-1.324898448E-01, 4.778901755E-01,-1.324898448E-01, 1.173759658E+02, 1.450566801E+03, 1.069228819E+01, 8.794385373E+00, 4.529320334E+00,-3.645535073E+00,-2.311072660E+00,-1.313260807E+00
      5780,-1.248630307E-01, 4.778718449E-01,-1.248630308E-01, 1.349570848E+02, 1.444030319E+03, 1.080526298E+01, 8.733344839E+00, 5.091286726E+00,-4.284284057E+00,-2.505375029E+00,-1.062081460E+00
      5781,-1.767630866E-01, 4.713161879E-01,-1.767630867E-01, 3.647435584E+01, 1.420430013E+03, 1.102253613E+01, 8.565850896E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5782,-1.725795292E-01, 4.711127148E-01,-1.725795293E-01, 5.131451100E+01, 1.435251836E+03, 1.086209016E+01, 8.667904151E+00, 2.859395769E+00, 5.033387472E-01,-2.526461949E+00,-1.220960988E+00
      5783,-1.680684126E-01, 4.708322334E-01,-1.680684129E-01, 7.133636761E+01, 1.453292600E+03, 1.066333437E+01, 8.792099106E+00, 2.821177617E+00, 3.150583330E-01,-2.439909599E+00,-1.351691144E+00
      5784,-1.632049071E-01, 4.704431225E-01,-1.632049071E-01, 7.636943267E+01, 1.451349974E+03, 1.066570516E+01, 8.783676954E+00, 2.917456380E+00,-3.189613582E-02,-2.413776372E+00,-1.600649565E+00
      5785,-1.579609215E-01, 4.699645597E-01,-1.579609216E-01, 8.094409006E+01, 1.445261879E+03, 1.070264257E+01, 8.751348424E+00, 2.989813980E+00,-5.371796389E-01,-2.320277792E+00,-1.765252322E+00
      5786,-1.585675283E-01, 4.699641445E-01,-1.585675283E-01, 8.038729343E+01, 1.445845554E+03, 1.069949704E+01, 8.754291202E+00, 2.982631404E+00,-4.786025509E-01,-2.332300330E+00,-1.746481090E+00
      5787,-1.522968393E-01, 4.699605067E-01,-1.522968386E-01, 8.411450019E+01, 1.437188911E+03, 1.075646973E+01, 8.709249120E+00, 3.106088184E+00,-1.147618882E+00,-2.200471050E+00,-1.817027843E+00
      5788,-1.461918633E-01, 4.699498365E-01,-1.461918634E-01, 8.645548283E+01, 1.426832396E+03, 1.083390283E+01, 8.653886718E+00, 3.355509302E+00,-1.813598181E+00,-2.154213169E+00,-1.772385259E+00
      5789,-1.396122832E-01, 4.699346775E-01,-1.396122833E-01, 9.125535342E+01, 1.414571468E+03, 1.093607544E+01, 8.584347475E+00, 3.720661546E+00,-2.465005998E+00,-2.227607479E+00,-1.619852156E+00
      5790,-1.325214946E-01, 4.699183850E-01,-1.325214946E-01, 9.909976276E+01, 1.399103231E+03, 1.107560684E+01, 8.489214137E+00, 4.128353354E+00,-3.048031263E+00,-2.395140806E+00,-1.352678956E+00
      5791,-1.248796237E-01, 4.699056992E-01,-1.248796237E-01, 1.101080435E+02, 1.376646959E+03, 1.127943697E+01, 8.342967390E+00, 4.497480581E+00,-3.529751411E+00,-2.577090064E+00,-9.504462555E-01
      5792,-1.579613634E-01, 4.698932630E-01,-1.579613629E-01, 8.091701861E+01, 1.445055948E+03, 1.070446737E+01, 8.750004654E+00, 2.990797571E+00,-5.360165515E-01,-2.321329093E+00,-1.765828823E+00
      5793,-1.523022507E-01, 4.690876451E-01,-1.523022509E-01, 8.363309545E+01, 1.434148302E+03, 1.078258383E+01, 8.689707607E+00, 3.109416310E+00,-1.122132476E+00,-2.208574629E+00,-1.826562596E+00
      5794,-1.462040699E-01, 4.678423230E-01,-1.462040700E-01, 8.439763260E+01, 1.417724861E+03, 1.090896441E+01, 8.596488970E+00, 3.327211575E+00,-1.714232896E+00,-2.159473313E+00,-1.802837811E+00
